, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, abs_title_sentiment_polarity, abs_title_subjectivity, average_token_length, avg_negative_polarity, avg_positive_polarity, data_channel_is_bus, data_channel_is_entertainment, data_channel_is_lifestyle, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, global_rate_negative_words, global_rate_positive_words, global_sentiment_polarity, global_subjectivity, is_weekend, kw_avg_avg, kw_avg_max, kw_avg_min, kw_max_avg, kw_max_max, kw_max_min, kw_min_avg, kw_min_max, kw_min_min, max_negative_polarity, max_positive_polarity, min_negative_polarity, min_positive_polarity, n_non_stop_unique_tokens, n_non_stop_words, n_tokens_content, n_tokens_title, n_unique_tokens, num_hrefs, num_imgs, num_keywords, num_self_hrefs, num_videos, rate_negative_words, rate_positive_words, self_reference_avg_sharess, self_reference_max_shares, self_reference_min_shares, title_sentiment_polarity, title_subjectivity, weekday_is_friday, weekday_is_monday, weekday_is_saturday, weekday_is_sunday, weekday_is_thursday, weekday_is_tuesday, weekday_is_wednesday, shares
447,0,0,5,0,0,0,9,7,6,4,0.0,0.0,0.0,0.0,0.0,1.0,4,2,4,4,1.0,0,0,1,0,0,0,0,0,0,9,4,0,0,6,9,1,4,5,0,0,7,0,0,4,6,0,0,0,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1200
448,0,9,7,0,0,2,3,7,8,3,0.0,1.0,0.0,0.0,0.0,0.0,0,3,3,4,0.0,1,3,0,0,9,0,0,0,0,9,9,4,1,6,9,0,4,6,0,0,4,1,0,4,7,0,0,0,7,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
449,0,0,0,0,2,2,4,7,7,4,0.0,0.0,1.0,0.0,0.0,0.0,3,3,4,5,1.0,2,4,0,0,8,0,3,0,0,8,5,5,2,5,9,1,6,5,1,1,5,0,0,4,6,0,0,0,8,8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1200
450,0,0,9,0,3,1,0,7,5,3,0.0,1.0,0.0,0.0,0.0,0.0,4,0,3,4,0.0,1,7,0,0,9,0,5,0,0,9,6,0,2,5,9,0,4,5,0,0,4,0,0,3,4,0,0,0,4,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
451,7,1,6,0,0,0,3,7,8,3,1.0,0.0,0.0,0.0,0.0,1.0,1,2,3,3,0.0,1,2,0,0,9,0,0,0,0,9,5,2,0,5,9,2,2,3,0,0,7,0,0,4,8,0,0,0,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
452,9,1,1,0,1,0,9,7,6,2,0.0,0.0,0.0,1.0,0.0,0.0,1,4,5,4,0.0,1,8,1,0,8,0,7,0,0,8,9,1,0,4,9,2,1,3,0,0,9,1,0,3,6,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
453,0,0,0,7,5,8,3,8,6,3,0.0,0.0,0.0,0.0,0.0,0.0,0,3,5,3,0.0,2,6,0,0,9,0,0,0,0,5,9,5,1,7,9,0,2,6,0,0,4,0,0,4,5,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
454,0,0,0,9,0,0,9,7,6,5,0.0,0.0,0.0,1.0,0.0,1.0,5,1,4,7,1.0,2,3,0,0,9,0,7,0,0,8,4,3,1,5,9,1,2,5,1,0,9,0,0,5,4,0,1,1,5,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1400
455,0,0,2,9,0,0,1,7,6,3,0.0,0.0,0.0,0.0,0.0,1.0,7,3,3,5,0.0,0,3,0,1,9,1,0,0,0,5,7,3,2,6,9,1,4,6,0,0,5,0,0,6,8,0,0,0,5,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
456,0,3,1,0,2,0,9,7,8,2,0.0,0.0,0.0,0.0,1.0,0.0,0,2,5,3,0.0,1,3,1,0,0,0,0,0,0,7,8,6,0,6,9,3,5,5,0,0,5,1,0,2,6,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
457,1,0,1,0,4,5,0,7,8,4,0.0,0.0,1.0,0.0,0.0,1.0,2,3,5,5,0.0,1,2,5,0,9,0,6,0,0,8,9,5,0,6,9,1,9,5,1,0,7,6,0,2,8,0,0,0,6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
458,1,0,1,0,0,0,9,7,9,2,0.0,0.0,0.0,1.0,0.0,0.0,0,2,4,0,0.0,1,2,0,0,9,0,9,0,0,9,0,9,1,0,0,0,3,5,0,0,8,0,0,0,9,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
459,0,2,4,8,3,1,3,7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,2,3,3,6,0.0,3,3,0,1,9,0,0,0,0,8,9,1,0,5,9,3,4,4,2,0,7,0,0,3,6,0,0,0,8,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
460,2,0,0,0,0,0,9,0,9,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,4,0,0.0,3,3,0,0,7,0,8,0,0,9,0,9,0,0,0,0,6,0,0,0,7,0,0,0,0,0,1,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
461,0,7,0,6,0,0,9,8,5,5,0.0,1.0,0.0,0.0,0.0,0.0,0,2,4,5,0.0,1,0,1,0,8,0,3,0,9,8,8,0,2,8,9,0,1,6,0,0,4,0,0,4,5,0,0,0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1200
462,0,0,0,4,0,0,9,7,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0,3,5,5,0.0,2,2,0,1,9,0,0,0,0,9,3,9,2,7,9,0,5,5,2,0,5,0,3,0,9,0,0,0,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
463,0,0,0,0,0,0,8,7,8,4,1.0,0.0,0.0,0.0,0.0,0.0,1,4,6,4,0.0,2,4,0,0,9,0,8,0,0,8,9,2,1,6,9,1,2,4,1,0,5,3,0,2,8,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
464,0,0,9,3,0,5,0,8,7,4,0.0,0.0,0.0,0.0,0.0,1.0,1,3,5,4,0.0,0,2,2,0,0,0,0,0,9,8,9,3,2,6,9,1,5,5,0,0,7,0,0,1,6,0,0,0,7,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
465,0,0,6,0,0,0,4,7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,5,1.0,2,2,1,0,9,0,3,0,0,8,9,2,0,5,9,1,2,4,0,1,6,4,0,2,8,0,2,1,4,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1400
466,0,9,0,0,1,1,4,7,8,2,0.0,1.0,0.0,0.0,0.0,0.0,2,3,4,5,0.0,0,2,0,0,8,0,0,0,9,9,9,4,0,8,9,0,1,6,1,0,8,0,0,0,6,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
467,0,0,3,0,9,0,9,6,7,3,0.0,0.0,0.0,0.0,1.0,0.0,1,4,5,5,0.0,1,2,1,0,7,0,0,0,9,8,6,5,1,5,9,1,2,4,0,1,6,0,0,2,7,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1300
468,0,0,0,0,3,2,3,7,5,3,0.0,0.0,0.0,0.0,1.0,0.0,0,3,4,4,0.0,3,5,0,0,9,0,3,0,0,7,4,8,1,6,9,0,4,5,0,0,9,0,0,2,8,0,4,1,5,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
469,3,0,0,0,9,0,9,7,6,3,0.0,0.0,1.0,0.0,1.0,0.0,1,3,5,5,1.0,1,4,0,0,9,0,3,0,0,9,9,2,0,6,9,2,2,4,4,2,8,5,0,2,7,0,1,1,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1700
470,0,0,0,1,0,1,6,7,4,5,1.0,0.0,0.0,0.0,0.0,0.0,0,6,6,7,0.0,3,4,1,1,9,0,0,0,0,5,7,5,0,5,9,0,2,6,1,0,9,0,0,0,9,0,2,0,9,8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1200
471,0,0,0,0,0,1,0,7,6,4,0.0,0.0,0.0,0.0,1.0,0.0,1,4,5,4,0.0,1,2,0,0,8,0,5,0,0,7,4,2,2,6,9,0,4,5,0,0,5,0,0,4,6,0,0,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
472,8,0,1,0,0,0,9,8,7,4,1.0,0.0,0.0,0.0,0.0,0.0,1,5,6,5,0.0,2,4,0,1,9,0,6,0,0,8,8,2,0,5,9,2,5,4,4,0,7,0,0,1,9,0,1,0,5,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1100
473,0,0,3,0,0,4,3,7,5,3,0.0,0.0,0.0,0.0,0.0,1.0,2,3,4,3,0.0,1,0,1,0,9,0,0,0,9,8,4,3,1,6,9,0,4,5,1,0,6,0,0,5,7,0,0,0,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300
474,0,0,0,4,1,1,1,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,1,4,5,5,0.0,1,4,0,0,9,0,0,0,0,8,9,6,2,6,9,1,7,5,1,0,4,2,0,3,6,0,0,0,7,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
475,0,0,0,0,9,1,2,7,8,4,0.0,0.0,0.0,0.0,1.0,0.0,1,4,4,4,0.0,1,2,0,0,9,0,0,0,0,6,7,7,1,6,9,1,2,6,0,0,9,0,0,2,7,0,0,0,5,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
476,1,0,1,1,0,0,9,7,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,1.0,1,7,0,0,9,0,7,0,0,9,5,9,4,8,9,0,4,1,0,0,8,0,0,0,9,0,1,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
477,0,0,4,0,5,1,2,6,7,5,0.0,0.0,0.0,0.0,1.0,0.0,3,3,5,5,0.0,1,2,0,0,9,0,3,0,0,7,4,3,2,7,9,0,5,6,0,0,7,0,0,2,5,0,0,0,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200
478,0,2,0,0,3,2,5,7,8,3,0.0,0.0,0.0,0.0,1.0,0.0,0,3,5,5,0.0,2,1,1,0,9,0,0,0,0,9,7,4,1,6,9,0,5,6,1,0,5,0,0,1,8,0,0,1,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
479,0,0,0,0,1,0,9,8,7,3,0.0,0.0,0.0,1.0,1.0,0.0,3,3,4,4,0.0,1,3,0,0,9,0,0,0,0,9,4,3,2,8,9,1,3,5,0,0,6,1,0,2,9,0,1,0,5,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1100
480,0,0,0,4,0,0,9,7,5,4,0.0,1.0,1.0,0.0,0.0,0.0,4,3,7,5,1.0,2,3,6,1,9,0,0,0,0,9,9,4,1,5,9,0,5,5,2,1,7,0,3,8,7,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600
481,0,2,0,5,0,0,9,8,7,4,0.0,0.0,0.0,0.0,0.0,0.0,2,4,6,6,1.0,3,4,0,1,9,0,7,0,0,8,7,5,0,4,9,1,1,4,4,1,8,1,0,2,8,0,5,1,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400
482,1,0,9,0,0,0,9,8,8,2,0.0,0.0,0.0,0.0,0.0,1.0,0,1,3,3,0.0,1,2,2,0,9,0,3,0,0,9,4,4,1,5,9,1,2,4,1,0,3,0,0,5,5,0,0,0,5,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
483,0,0,0,9,0,2,3,7,7,2,0.0,0.0,0.0,0.0,0.0,1.0,2,4,4,4,0.0,1,3,0,0,9,0,0,0,0,9,4,4,1,6,9,1,7,4,0,0,9,0,0,5,7,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1100
484,0,0,9,0,0,0,9,8,7,2,0.0,0.0,0.0,0.0,0.0,1.0,1,3,6,5,0.0,1,0,1,0,0,0,0,0,9,9,5,7,4,6,9,0,0,5,0,0,4,0,0,0,9,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
485,0,0,2,8,0,0,1,7,6,3,0.0,1.0,0.0,0.0,0.0,0.0,4,3,5,5,0.0,2,3,0,1,9,0,6,0,0,9,8,0,1,5,9,1,4,4,0,0,5,2,0,3,6,0,1,7,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
486,0,0,1,0,9,2,3,7,8,4,0.0,0.0,0.0,0.0,1.0,0.0,1,6,7,5,0.0,1,2,0,0,9,0,0,0,0,3,7,6,1,6,9,2,3,6,0,0,9,0,0,2,7,0,0,0,6,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
487,0,0,4,0,0,0,9,7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4,4,0.0,1,2,0,0,9,0,0,0,0,8,9,4,1,6,9,1,5,5,0,0,9,0,0,3,8,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1200
488,0,2,0,1,6,0,5,7,7,4,0.0,1.0,0.0,0.0,1.0,0.0,1,3,4,4,0.0,1,5,0,0,9,0,5,0,0,8,7,0,1,5,9,0,4,4,0,0,3,1,0,4,7,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200
489,1,2,0,0,3,0,9,7,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,6,0,0.0,3,2,0,0,9,0,8,0,0,9,0,9,2,1,0,0,6,5,0,0,5,0,0,0,9,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
490,0,0,3,7,0,0,9,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,2,3,4,5,1.0,3,3,0,1,9,0,1,0,0,8,7,1,4,5,9,0,4,5,0,0,9,0,0,5,9,0,1,0,5,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
491,0,0,0,0,4,0,9,7,7,2,0.0,0.0,0.0,0.0,1.0,0.0,2,2,4,3,0.0,1,3,0,0,9,0,3,0,0,7,5,8,2,7,9,0,7,8,0,0,5,0,0,4,7,0,0,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
492,0,3,0,5,0,8,0,7,5,4,1.0,0.0,0.0,0.0,0.0,0.0,1,4,5,5,0.0,2,3,0,1,8,0,5,0,0,8,9,4,1,4,9,1,6,4,1,1,8,0,0,0,8,1,4,0,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300
493,0,0,0,8,0,2,7,7,8,3,0.0,0.0,0.0,0.0,0.0,1.0,2,1,3,5,0.0,1,3,0,0,9,0,0,0,9,8,8,3,1,5,9,0,5,4,1,0,6,0,0,5,3,1,0,1,4,4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1200
494,0,0,0,0,3,6,2,7,7,3,0.0,0.0,0.0,0.0,0.0,0.0,3,2,5,5,0.0,1,1,1,0,0,0,0,0,9,9,9,2,1,5,9,5,4,4,1,4,6,1,0,4,7,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
495,1,0,0,0,0,0,8,7,7,3,1.0,0.0,0.0,0.0,0.0,0.0,2,2,5,4,0.0,1,3,0,0,9,0,0,0,0,6,7,0,0,6,9,0,5,4,2,0,5,0,0,2,7,1,0,4,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
496,0,0,2,0,1,0,9,7,6,3,1.0,0.0,0.0,0.0,0.0,0.0,1,3,5,4,0.0,1,3,0,0,9,0,0,0,0,9,9,4,0,6,9,4,4,5,0,0,4,1,0,4,6,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
497,0,4,0,9,0,9,4,7,4,3,0.0,1.0,0.0,0.0,0.0,0.0,3,4,3,5,0.0,2,5,0,0,9,0,0,0,0,5,9,5,1,5,9,1,5,5,1,3,4,0,0,2,6,0,0,0,5,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
498,9,6,2,0,2,0,9,7,7,2,1.0,1.0,0.0,0.0,0.0,0.0,2,3,4,4,0.0,1,2,0,0,8,0,3,0,0,8,4,2,0,7,9,1,1,4,0,0,5,1,0,2,6,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1100
499,8,0,0,0,0,2,7,8,7,3,1.0,0.0,0.0,0.0,0.0,0.0,2,3,5,4,0.0,1,3,0,0,9,0,0,0,0,9,9,2,1,5,9,2,5,4,1,0,0,0,0,1,7,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
500,6,1,0,0,7,5,0,7,6,4,0.0,0.0,0.0,0.0,0.0,0.0,2,4,5,5,0.0,2,2,0,1,9,0,8,0,0,9,9,6,1,6,9,1,6,5,2,0,7,0,0,2,6,0,0,0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
501,0,0,0,4,7,0,9,7,9,5,0.0,0.0,0.0,0.0,1.0,0.0,0,2,5,3,0.0,1,1,1,1,8,0,6,0,9,9,9,0,2,7,9,0,3,6,0,0,6,0,0,0,9,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
502,0,0,0,1,0,0,9,7,4,5,0.0,0.0,1.0,0.0,0.0,0.0,2,4,4,6,0.0,1,0,1,1,0,0,0,0,9,8,7,3,2,7,9,0,4,7,2,0,7,0,0,1,8,0,0,0,4,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1200
503,0,0,0,0,9,1,0,6,7,3,0.0,0.0,0.0,0.0,1.0,0.0,2,4,4,6,0.0,1,1,0,0,9,0,0,0,0,8,5,6,2,5,9,5,5,3,0,0,5,0,0,4,7,0,1,0,7,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
504,0,0,0,0,1,6,7,7,8,3,0.0,0.0,0.0,0.0,1.0,0.0,2,3,4,5,0.0,1,1,1,0,9,0,5,0,0,9,4,3,1,4,9,2,8,4,0,0,5,0,0,2,6,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
505,0,5,0,9,0,0,9,7,6,6,0.0,1.0,0.0,0.0,0.0,0.0,2,5,4,5,0.0,1,6,0,0,9,0,8,0,0,8,6,5,2,5,9,0,2,5,0,0,4,0,0,6,6,0,0,0,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1100
506,0,0,4,7,0,0,9,7,4,3,0.0,0.0,0.0,1.0,0.0,0.0,3,5,4,5,0.0,2,2,0,1,9,0,5,0,0,9,8,2,1,5,9,5,4,4,2,4,6,0,0,2,7,0,0,0,5,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
507,6,0,0,0,2,1,0,7,8,2,1.0,0.0,0.0,0.0,0.0,0.0,2,1,5,6,0.0,1,5,0,0,9,0,7,0,0,1,4,2,0,7,9,0,3,6,0,0,9,1,0,5,4,0,0,0,5,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
508,8,0,1,0,2,1,0,8,7,3,1.0,0.0,0.0,0.0,0.0,0.0,1,5,5,4,0.0,2,6,0,0,9,0,4,0,0,9,8,5,1,6,9,0,4,3,0,0,2,1,0,1,7,0,0,0,5,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
509,0,0,0,6,0,9,3,7,5,4,0.0,0.0,0.0,0.0,0.0,0.0,6,1,6,5,0.0,2,3,3,1,9,0,7,0,0,7,9,2,2,4,9,0,3,4,0,0,9,0,0,4,5,0,1,0,9,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1200
510,0,4,2,4,0,3,2,7,6,4,0.0,1.0,0.0,0.0,0.0,1.0,2,2,3,6,0.0,1,2,0,0,9,0,0,0,0,9,8,4,1,6,9,2,5,4,1,0,9,0,0,3,5,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
511,1,0,0,3,0,0,9,7,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0,3,5,5,0.0,1,2,0,0,9,0,0,0,0,7,9,7,0,6,9,1,5,6,0,0,9,0,0,2,8,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
512,0,0,0,0,0,3,3,7,6,4,0.0,1.0,0.0,0.0,0.0,0.0,1,4,5,5,1.0,1,2,0,0,9,0,0,0,0,8,9,6,2,5,9,0,4,3,1,0,6,1,0,2,8,0,1,1,7,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1700
513,0,0,0,0,8,0,9,7,8,4,0.0,1.0,0.0,0.0,0.0,0.0,1,3,6,3,0.0,1,3,0,0,9,3,3,0,0,7,8,1,1,6,9,2,6,5,0,1,4,0,0,3,9,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1100
514,2,8,0,0,0,0,9,7,7,3,0.0,1.0,0.0,0.0,0.0,0.0,2,3,5,5,0.0,1,2,0,0,8,0,5,0,0,8,9,0,0,7,9,2,4,5,0,0,7,0,0,4,6,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
515,0,0,0,3,0,3,0,7,6,4,0.0,0.0,0.0,0.0,0.0,0.0,2,4,5,5,0.0,3,5,0,0,9,0,6,0,0,9,7,5,2,6,9,1,5,4,2,1,6,8,0,1,7,0,3,0,4,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1100
516,0,1,0,0,0,0,9,8,8,3,1.0,1.0,0.0,0.0,0.0,0.0,1,1,4,3,0.0,1,4,0,0,9,0,6,0,0,8,9,5,0,7,9,0,5,6,0,0,4,0,0,3,6,1,0,0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
517,0,0,5,0,3,0,9,8,7,3,0.0,0.0,0.0,0.0,1.0,1.0,3,1,4,5,0.0,1,2,0,0,9,0,0,0,9,8,5,4,0,6,9,2,3,4,0,0,9,0,0,2,6,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
518,1,0,5,0,0,0,9,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,1.0,2,2,0,0,9,0,5,0,0,9,0,9,0,0,0,0,6,0,0,1,7,0,0,0,0,0,0,0,5,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1200
519,0,0,0,4,0,9,4,7,6,5,0.0,0.0,0.0,1.0,0.0,0.0,6,3,6,6,1.0,3,4,0,1,9,0,9,0,0,8,9,2,1,5,9,0,4,4,1,2,9,0,0,2,6,1,0,1,9,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600
520,0,0,8,3,2,0,9,7,6,3,0.0,0.0,0.0,0.0,0.0,1.0,5,1,4,5,1.0,1,3,0,1,9,0,5,0,0,9,8,2,2,5,9,0,2,4,1,1,7,1,0,6,3,0,0,0,4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
521,0,9,0,7,1,1,4,7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,4,5,3,5,0.0,1,0,5,0,0,0,0,1,9,7,7,8,3,7,9,0,5,5,0,1,9,0,0,6,6,0,0,2,6,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
522,5,0,0,0,0,0,9,8,7,3,1.0,0.0,0.0,0.0,0.0,0.0,1,3,5,4,0.0,2,7,4,0,9,0,7,0,0,8,8,5,1,5,9,2,5,4,3,0,9,0,0,2,7,0,0,2,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1100
523,9,0,0,3,0,2,6,7,5,3,1.0,0.0,0.0,0.0,0.0,0.0,1,8,5,5,0.0,1,3,0,0,9,0,0,0,0,8,8,2,1,4,9,2,8,4,1,0,5,0,0,0,9,0,1,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
524,0,0,2,9,0,2,4,8,5,5,0.0,0.0,0.0,0.0,0.0,0.0,1,6,6,5,0.0,1,3,5,1,9,2,0,0,0,5,9,8,0,6,9,0,5,6,0,2,8,0,0,1,9,0,0,0,6,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
525,9,0,1,0,0,0,0,7,6,2,1.0,1.0,0.0,0.0,0.0,0.0,3,2,4,5,1.0,2,3,0,0,9,0,3,0,0,9,8,2,0,4,9,3,1,2,1,0,5,1,0,1,6,0,6,0,4,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1300
526,3,0,0,0,4,1,0,7,7,2,0.0,0.0,0.0,0.0,1.0,0.0,1,3,5,4,0.0,1,1,0,0,7,0,3,0,0,9,8,6,0,6,9,1,1,5,0,0,6,1,0,3,7,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
527,0,0,0,0,5,1,0,7,8,4,0.0,0.0,0.0,0.0,1.0,0.0,1,3,6,4,0.0,1,1,0,0,8,0,6,0,0,8,4,8,2,6,9,0,4,8,0,0,6,0,0,2,6,0,0,0,4,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
528,0,0,3,0,2,3,0,7,4,3,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5,5,0.0,1,2,0,0,9,0,0,0,0,6,7,5,1,6,9,0,4,5,0,0,6,0,0,1,6,0,0,0,4,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1300
529,0,0,6,7,0,0,9,8,7,4,0.0,0.0,1.0,0.0,0.0,0.0,1,3,5,5,1.0,1,2,0,0,9,4,7,0,0,9,9,5,0,3,9,1,4,3,1,0,5,0,0,2,7,0,0,0,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
530,0,1,0,5,2,1,0,7,7,4,0.0,0.0,0.0,0.0,0.0,0.0,7,1,5,5,1.0,1,2,0,2,9,1,3,0,0,8,9,3,2,5,9,0,2,4,0,0,5,0,0,3,6,0,1,1,2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1400
531,1,0,9,0,0,0,9,7,6,3,1.0,0.0,0.0,0.0,0.0,0.0,6,2,3,4,0.0,1,7,0,0,9,0,3,0,0,9,8,4,1,6,9,2,3,6,1,0,7,0,0,6,5,0,0,0,5,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1100
532,9,0,0,0,0,2,7,7,5,3,1.0,1.0,0.0,0.0,0.0,0.0,3,6,5,5,0.0,1,0,0,0,9,0,0,0,0,8,7,2,0,6,9,2,4,5,5,1,5,0,0,1,8,0,0,0,9,8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1100
533,1,0,0,2,0,0,9,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,0,0.0,2,6,0,1,9,0,7,0,0,9,0,9,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200
534,7,0,0,0,0,0,9,8,6,4,1.0,0.0,0.0,0.0,0.0,0.0,0,3,6,5,0.0,1,0,1,0,0,0,0,0,9,7,8,5,1,5,9,2,4,5,2,0,9,0,0,0,8,0,0,0,4,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1100
535,0,0,2,0,2,5,0,7,6,4,0.0,0.0,1.0,0.0,0.0,0.0,2,4,6,6,1.0,2,2,0,1,9,0,0,0,0,9,7,5,0,5,9,3,5,4,2,2,7,6,0,1,7,0,0,0,7,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1500
536,0,0,1,0,0,4,0,7,8,2,1.0,0.0,0.0,0.0,0.0,0.0,0,2,6,4,1.0,2,3,0,1,9,0,0,0,0,7,8,2,0,6,9,0,2,5,1,1,5,0,0,0,9,0,0,0,5,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1600
